ID,Name,Date,Time,Latitude,Longitude,Maximum Wind,Status,Estimated Central Pressure,Pressure Drop
L2,AILA,20090524,600,18.0N,88.5E,30,DD,988,5
L2,AILA,20090524,900,18.0N,88.5E,30,DD,986,5
L2,AILA,20090524,1200,18.5N,88.5E,35,CS,986,6
L2,AILA,20090524,1500,19.0N,88.5E,35,CS,986,8
L2,AILA,20090524,1800,19.0N,88.5E,35,CS,986,8
L2,AILA,20090524,2100,20.0N,88.0E,40,CS,984,8
L2,AILA,20090525,0,20.0N,88.0E,40,CS,980,10
L2,AILA,20090525,300,20.5N,88.0E,50,CS,978,12
L2,AILA,20090525,600,21.5N,88.0E,55,SCS,974,15
L2,AILA,20090525,900,22.0N,88.0E,60,SCS,968,20
L2,AILA,20090525,1200,22.5N,88.0E,50,SCS,970,16
L2,AILA,20090525,1500,23.0N,88.0E,45,CS,978,14
L2,AILA,20090525,1800,23.5N,88.0E,40,CS,980,12
L2,AILA,20090525,2100,24.0N,88.0E,35,CS,981,10
L2,AILA,20090526,0,25.0N,88.0E,30,CS,982,8
L2,AILA,20090526,300,25.5N,88.0E,25,DD,988,6
L2,AILA,20090526,600,27.0N,88.5E,20,D,992,4
L3,03B,20090905,0,20.5N,88.0E,25,D,990,3
L3,03B,20090905,300,21.0N,87.5E,30,DD,988,4
L3,03B,20090905,600,21.5N,88.0E,30,DD,988,4
L3,03B,20090905,900,22.0N,87.5E,30,DD,988,4
L3,03B,20090905,1200,22.5N,87.5E,30,DD,988,4
L3,03B,20090905,1800,23.0N,87.0E,30,DD,988,4
L3,03B,20090906,0,23.0N,86.5E,30,DD,988,4
L3,03B,20090906,300,23.5N,86.0E,30,DD,988,4
L3,03B,20090906,900,23.5N,85.5E,30,DD,988,4
L3,03B,20090906,1200,24.0N,85.0E,30,DD,988,4
L3,03B,20090906,1800,24.3N,84.5E,30,DD,988,4
L3,03B,20090907,0,24.5N,84.0E,30,DD,988,4
L3,03B,20090907,300,24.5N,84.0E,30,DD,990,4
L3,03B,20090907,900,24.5N,84.0E,25,D,994,3
L4,PHYAN,20091109,900,11.0N,72.0E,25,D,1000,4
L4,PHYAN,20091109,1200,11.5N,71.5E,25,D,1000,4
L4,PHYAN,20091109,1800,12.0N,71.0E,25,D,1000,4
L4,PHYAN,20091110,0,12.5N,70.5E,25,D,998,4
L4,PHYAN,20091110,300,13.0N,70.5E,30,DD,998,5
L4,PHYAN,20091110,600,13.5N,70.5E,30,DD,998,5
L4,PHYAN,20091110,1200,14.5N,71.0E,30,DD,996,5
L4,PHYAN,20091110,1800,15.0N,71.0E,35,CS,996,6
L4,PHYAN,20091110,2100,15.5N,71.5E,35,CS,994,6
L4,PHYAN,20091111,0,16.0N,71.5E,40,CS,992,8
L4,PHYAN,20091111,300,17.0N,72.0E,45,CS,990,10
L4,PHYAN,20091111,600,17.5N,72.5E,45,CS,988,12
L4,PHYAN,20091111,900,18.5N,72.5E,40,CS,992,8
L4,PHYAN,20091111,1200,19.5N,73.5E,30,DD,996,5
L4,PHYAN,20091111,1500,20.0N,74.0E,30,DD,998,5
L4,PHYAN,20091111,1800,20.0N,74.0E,20,D,1000,4
L5,WARD,20091210,900,6.5N,85.0E,25,D,1004,3
L5,WARD,20091210,1200,6.5N,85.0E,25,D,1004,3
L5,WARD,20091210,1800,6.5N,85.0E,25,D,1003,4
L5,WARD,20091211,0,7.0N,84.5E,30,DD,1000,5
L5,WARD,20091211,300,7.0N,84.5E,30,DD,1000,5
L5,WARD,20091211,600,8.0N,84.5E,30,DD,1000,5
L5,WARD,20091211,900,8.5N,84.5E,35,CS,998,6
L5,WARD,20091211,1200,8.5N,84.5E,35,CS,998,6
L5,WARD,20091211,1500,9.0N,84.5E,35,CS,998,6
L5,WARD,20091211,1800,9.0N,84.5E,40,CS,998,8
L5,WARD,20091211,2100,9.5N,84.5E,45,CS,996,10
L5,WARD,20091212,0,10.0N,84.5E,45,CS,996,10
L5,WARD,20091212,300,10.0N,84.5E,45,CS,996,10
L5,WARD,20091212,600,10.0N,84.5E,45,CS,996,10
L5,WARD,20091212,900,10.0N,84.0E,40,CS,998,8
L5,WARD,20091212,1200,10.0N,83.5E,35,CS,998,6
L5,WARD,20091212,1500,10.0N,83.5E,35,CS,998,6
L5,WARD,20091212,1800,9.5N,83.5E,30,DD,1000,5
L5,WARD,20091213,0,9.5N,83.0E,30,DD,1000,5
L5,WARD,20091213,300,9.5N,83.0E,30,DD,1000,5
L5,WARD,20091213,600,9.0N,83.0E,30,DD,1002,5
L5,WARD,20091213,1200,9.0N,83.0E,30,DD,1002,5
L5,WARD,20091213,1800,9.0N,82.5E,30,DD,1002,5
L5,WARD,20091214,0,9.0N,82.0E,30,DD,1002,5
L5,WARD,20091214,300,8.5N,81.5E,30,DD,1004,5
L5,WARD,20091214,600,8.5N,81.5E,30,DD,1004,5
L5,WARD,20091214,900,8.5N,81.0E,25,D,1004,4
L5,WARD,20091214,1200,8.5N,81.0E,25,D,1004,3
L5,WARD,20091214,1800,8.5N,81.0E,25,D,1005,3
L5,WARD,20091215,0,8.5N,80.5E,25,D,1007,3
M1,NARGIS,20080427,300,12.0N,87.0E,25,D,1000,3
M1,NARGIS,20080427,600,12.0N,87.0E,25,D,998,3
M1,NARGIS,20080427,900,12.0N,86.5E,25,D,998,3
M1,NARGIS,20080427,1200,12.0N,86.5E,30,DD,998,4
M1,NARGIS,20080427,1500,12.0N,86.5E,30,DD,994,4
M1,NARGIS,20080427,1800,12.5N,86.0E,30,DD,994,4
M1,NARGIS,20080427,2100,13.0N,85.5E,30,DD,994,4
M1,NARGIS,20080428,0,13.0N,85.5E,35,CS,994,6
M1,NARGIS,20080428,300,13.0N,85.5E,40,CS,994,8
M1,NARGIS,20080428,600,13.0N,85.5E,45,CS,990,10
M1,NARGIS,20080428,900,13.0N,85.5E,55,SCS,986,14
M1,NARGIS,20080428,1200,13.0N,85.5E,55,SCS,986,14
M1,NARGIS,20080428,1500,13.0N,85.5E,55,SCS,986,14
M1,NARGIS,20080428,1800,13.0N,85.5E,55,SCS,986,14
M1,NARGIS,20080428,2100,13.0N,85.5E,55,SCS,986,14
M1,NARGIS,20080429,0,13.0N,85.5E,55,SCS,986,14
M1,NARGIS,20080429,300,13.5N,85.5E,65,VSCS,980,20
M1,NARGIS,20080429,600,13.5N,85.5E,65,VSCS,980,20
M1,NARGIS,20080429,900,13.5N,85.5E,65,VSCS,980,20
M1,NARGIS,20080429,1200,14.0N,85.5E,65,VSCS,980,20
M1,NARGIS,20080429,1500,14.0N,85.5E,65,VSCS,980,20
M1,NARGIS,20080429,1800,14.0N,85.5E,65,VSCS,980,20
M1,NARGIS,20080429,2100,14.0N,86.0E,65,VSCS,980,20
M1,NARGIS,20080430,0,14.0N,86.0E,65,VSCS,980,20
M1,NARGIS,20080430,300,14.5N,86.5E,65,VSCS,980,20
M1,NARGIS,20080430,600,14.5N,86.5E,65,VSCS,980,20
M1,NARGIS,20080430,900,14.5N,87.0E,65,VSCS,980,20
M1,NARGIS,20080430,1200,14.5N,87.0E,65,VSCS,980,20
M1,NARGIS,20080430,1500,15.0N,87.5E,65,VSCS,980,20
M1,NARGIS,20080430,1800,15.0N,87.5E,65,VSCS,980,20
M1,NARGIS,20080430,2100,15.0N,87.5E,65,VSCS,980,20
M1,NARGIS,20080501,0,15.5N,88.0E,65,VSCS,980,20
M1,NARGIS,20080501,300,15.5N,89.0E,65,VSCS,980,20
M1,NARGIS,20080501,600,16.0N,89.5E,65,VSCS,980,20
M1,NARGIS,20080501,900,16.0N,90.0E,65,VSCS,980,20
M1,NARGIS,20080501,1200,16.0N,90.5E,65,VSCS,980,20
M1,NARGIS,20080501,1500,16.0N,91.0E,65,VSCS,980,20
M1,NARGIS,20080501,1800,16.0N,91.5E,65,VSCS,980,20
M1,NARGIS,20080501,2100,16.0N,92.0E,65,VSCS,980,20
M1,NARGIS,20080502,0,16.0N,92.5E,77,VSCS,972,28
M1,NARGIS,20080502,300,16.0N,93.0E,77,VSCS,972,28
M1,NARGIS,20080502,600,16.0N,93.5E,90,ESCS,962,40
M1,NARGIS,20080502,900,16.0N,94.0E,90,ESCS,962,40
M1,NARGIS,20080502,1200,16.0N,94.3E,90,ESCS,962,40
M1,NARGIS,20080502,1500,16.0N,95.0E,90,ESCS,964,40
M1,NARGIS,20080502,1800,16.5N,95.5E,80,VSCS,974,30
M1,NARGIS,20080502,2100,16.5N,95.5E,60,SCS,986,18
M1,NARGIS,20080503,0,16.5N,95.5E,50,SCS,990,14
M1,NARGIS,20080503,300,17.0N,96.0E,50,SCS,992,12
M1,NARGIS,20080503,600,17.5N,96.5E,45,CS,994,10
M1,NARGIS,20080503,900,18.0N,97.0E,35,CS,998,6
M2,02B,20080915,1200,19.5N,88.5E,25,D,996,4
M2,02B,20080915,1500,19.5N,88.5E,25,D,996,4
M2,02B,20080915,1800,19.5N,88.0E,25,D,986,4
M2,02B,20080916,300,19.5N,88.0E,25,D,994,4
M2,02B,20080916,600,20.0N,87.5E,30,DD,994,5
M2,02B,20080916,900,20.5N,87.0E,30,DD,990,5
M2,02B,20080916,1200,20.5N,87.0E,30,DD,986,5
M2,02B,20080916,1500,21.0N,87.0E,30,DD,986,5
M2,02B,20080916,1800,21.0N,86.5E,30,DD,988,5
M2,02B,20080917,0,21.0N,86.0E,30,DD,992,5
M2,02B,20080917,300,21.5N,85.5E,30,DD,992,5
M2,02B,20080917,900,22.0N,84.5E,30,DD,992,5
M2,02B,20080917,1200,22.0N,84.5E,30,DD,992,5
M2,02B,20080918,300,22.5N,82.5E,30,DD,996,5
M2,02B,20080918,900,23.0N,82.0E,25,D,996,4
M2,02B,20080918,1200,23.0N,82.0E,25,D,996,4
M2,02B,20080919,300,24.5N,80.5E,25,D,996,4
M2,02B,20080919,900,26.0N,80.0E,25,D,996,4
M3,RASHMI,20081025,300,16.5N,86.5E,25,D,1004,3
M3,RASHMI,20081025,900,17.0N,87.0E,25,D,1002,3
M3,RASHMI,20081025,1200,17.5N,87.0E,25,D,1002,3
M3,RASHMI,20081025,1800,18.0N,87.0E,25,D,1002,3
M3,RASHMI,20081026,0,18.0N,87.0E,30,DD,1000,5
M3,RASHMI,20081026,300,18.5N,87.5E,30,DD,1000,5
M3,RASHMI,20081026,900,18.5N,87.5E,30,DD,1000,5
M3,RASHMI,20081026,1200,19.5N,88.0E,35,CS,996,6
M3,RASHMI,20081026,1500,20.5N,88.5E,40,CS,996,8
M3,RASHMI,20081026,1800,21.0N,89.0E,40,CS,994,10
M3,RASHMI,20081026,2100,21.5N,89.5E,45,CS,984,14
M4,KHAIMUK,20081113,1200,11.5N,85.5E,25,D,1002,3
M4,KHAIMUK,20081113,1800,12.0N,85.0E,25,D,1002,3
M4,KHAIMUK,20081114,0,12.0N,85.0E,25,D,1002,3
M4,KHAIMUK,20081114,300,12.5N,85.0E,30,DD,1000,5
M4,KHAIMUK,20081114,600,13.0N,85.0E,30,DD,1000,5
M4,KHAIMUK,20081114,900,13.5N,84.5E,30,DD,1000,5
M4,KHAIMUK,20081114,1200,14.0N,84.0E,35,CS,998,6
M4,KHAIMUK,20081114,1500,14.5N,83.5E,35,CS,996,6
M4,KHAIMUK,20081114,1800,14.5N,83.5E,35,CS,996,6
M4,KHAIMUK,20081114,2100,14.5N,83.0E,40,CS,994,8
M4,KHAIMUK,20081115,0,14.5N,83.0E,40,CS,994,8
M4,KHAIMUK,20081115,300,14.5N,82.5E,35,CS,996,6
M4,KHAIMUK,20081115,600,14.5N,82.5E,30,DD,996,5
M4,KHAIMUK,20081115,900,14.5N,82.0E,30,DD,996,5
M4,KHAIMUK,20081115,1200,14.5N,81.5E,30,DD,996,5
M4,KHAIMUK,20081115,1500,14.5N,81.0E,30,DD,996,5
M4,KHAIMUK,20081115,1800,15.0N,80.5E,30,DD,996,5
M4,KHAIMUK,20081115,2100,15.2N,80.2E,30,DD,996,5
M4,KHAIMUK,20081116,0,15.5N,79.5E,30,DD,998,5
M4,KHAIMUK,20081116,300,15.5N,78.5E,25,D,1004,3
M5,NISHA,20081125,900,8.5N,81.0E,25,D,1001,4
M5,NISHA,20081125,1200,8.5N,81.0E,30,DD,1001,5
M5,NISHA,20081125,1500,9.0N,81.0E,30,DD,1001,5
M5,NISHA,20081125,1800,9.5N,80.5E,30,DD,1002,5
M5,NISHA,20081125,2100,10.0N,80.0E,30,DD,1002,5
M5,NISHA,20081126,0,10.0N,80.0E,30,DD,1000,6
M5,NISHA,20081126,300,10.5N,80.0E,40,CS,1000,8
M5,NISHA,20081126,600,10.5N,80.0E,40,CS,1000,8
M5,NISHA,20081126,900,10.5N,80.0E,45,CS,996,10
M5,NISHA,20081126,1200,10.8N,80.0E,45,CS,996,10
M5,NISHA,20081126,1500,11.0N,80.0E,45,CS,998,10
M5,NISHA,20081126,1800,11.0N,80.0E,45,CS,998,10
M5,NISHA,20081126,2100,11.0N,80.0E,45,CS,996,10
M5,NISHA,20081127,0,11.3N,79.9E,45,CS,996,10
M5,NISHA,20081127,300,11.5N,79.5E,40,CS,1000,8
M5,NISHA,20081127,900,12.0N,79.0E,30,DD,1000,5
M5,NISHA,20081127,1200,12.0N,78.5E,20,D,1000,3
N1,AKASH,20070513,300,15.0N,90.5E,25,D,998,4
N1,AKASH,20070513,600,15.0N,90.5E,25,D,998,4
N1,AKASH,20070513,900,15.0N,90.5E,25,D,996,4
N1,AKASH,20070513,1200,15.5N,90.5E,25,D,996,4
N1,AKASH,20070513,1500,15.5N,90.5E,25,D,996,4
N1,AKASH,20070513,1800,15.5N,90.5E,25,D,996,4
N1,AKASH,20070513,2100,16.0N,90.5E,30,DD,994,6
N1,AKASH,20070514,0,16.0N,90.5E,30,DD,994,6
N1,AKASH,20070514,300,16.5N,91.0E,35,CS,990,8
N1,AKASH,20070514,600,17.0N,91.0E,45,CS,988,10
N1,AKASH,20070514,900,18.0N,91.5E,45,CS,988,10
N1,AKASH,20070514,1200,19.0N,91.5E,45,CS,988,10
N1,AKASH,20070514,1500,19.5N,91.5E,45,CS,988,10
N1,AKASH,20070514,1800,20.0N,92.0E,45,CS,988,10
N1,AKASH,20070514,2100,21.0N,92.0E,45,CS,988,10
N2,GONU,20070601,1800,15.0N,68.0E,25,D,1002,4
N2,GONU,20070601,2100,15.0N,68.0E,25,D,1002,4
N2,GONU,20070602,0,15.0N,68.0E,25,D,1002,4
N2,GONU,20070602,300,15.0N,67.5E,30,DD,1000,5
N2,GONU,20070602,900,15.0N,67.0E,35,CS,998,8
N2,GONU,20070602,1200,15.0N,67.0E,45,CS,992,10
N2,GONU,20070602,1500,15.0N,67.0E,45,CS,992,10
N2,GONU,20070602,1800,15.0N,67.0E,45,CS,992,10
N2,GONU,20070602,2100,15.0N,66.5E,45,CS,992,10
N2,GONU,20070603,0,15.5N,66.5E,55,SCS,988,16
N2,GONU,20070603,300,15.5N,66.5E,55,SCS,988,16
N2,GONU,20070603,600,16.0N,66.5E,55,SCS,988,16
N2,GONU,20070603,900,16.5N,66.5E,55,SCS,988,16
N2,GONU,20070603,1200,17.5N,66.5E,55,SCS,988,16
N2,GONU,20070603,1500,17.5N,66.5E,55,SCS,988,16
N2,GONU,20070603,1800,18.0N,66.0E,65,VSCS,980,22
N2,GONU,20070603,2100,18.0N,66.0E,65,VSCS,980,22
N2,GONU,20070604,0,18.5N,65.0E,77,VSCS,974,30
N2,GONU,20070604,300,18.5N,65.0E,90,ESCS,960,40
N2,GONU,20070604,600,19.0N,64.5E,102,ESCS,952,52
N2,GONU,20070604,900,19.5N,64.5E,115,ESCS,934,66
N2,GONU,20070604,1200,20.0N,64.0E,115,ESCS,934,66
N2,GONU,20070604,1500,20.0N,64.0E,127,SuCS,920,80
N2,GONU,20070604,1800,20.5N,63.5E,127,SuCS,920,80
N2,GONU,20070604,2100,20.5N,63.5E,115,ESCS,935,66
N2,GONU,20070605,0,20.5N,63.0E,115,ESCS,936,66
N2,GONU,20070605,300,21.0N,62.0E,115,ESCS,936,66
N2,GONU,20070605,600,21.5N,61.5E,102,ESCS,950,52
N2,GONU,20070605,900,21.5N,61.0E,102,ESCS,950,52
N2,GONU,20070605,1200,21.5N,61.0E,90,ESCS,960,40
N2,GONU,20070605,1500,22.0N,61.0E,77,VSCS,970,30
N2,GONU,20070605,1800,22.0N,60.5E,77,VSCS,970,30
N2,GONU,20070605,2100,22.5N,60.5E,77,VSCS,970,30
N2,GONU,20070606,0,22.5N,59.5E,77,VSCS,970,30
N2,GONU,20070606,300,23.0N,59.0E,77,VSCS,970,30
N2,GONU,20070606,600,23.5N,59.5E,77,VSCS,970,30
N2,GONU,20070606,900,23.5N,59.5E,77,VSCS,970,30
N2,GONU,20070606,1200,24.0N,59.0E,77,VSCS,970,30
N2,GONU,20070606,1500,24.0N,59.0E,77,VSCS,970,30
N2,GONU,20070606,1800,24.5N,59.0E,65,VSCS,978,22
N2,GONU,20070606,2100,25.0N,59.0E,55,SCS,984,16
N2,GONU,20070607,0,25.0N,59.0E,45,CS,988,10
N2,GONU,20070607,300,25.5N,58.5E,45,CS,988,10
N3,YEMYIN,20070625,300,23.5N,67.5E,25,D,992,4
N3,YEMYIN,20070625,600,23.5N,67.5E,25,D,992,4
N3,YEMYIN,20070625,900,23.5N,67.0E,25,D,990,4
N3,YEMYIN,20070625,1200,23.5N,66.5E,30,DD,988,5
N3,YEMYIN,20070625,1500,23.5N,66.5E,30,DD,988,5
N3,YEMYIN,20070625,1800,23.5N,66.0E,30,DD,988,5
N3,YEMYIN,20070625,2100,23.5N,66.0E,35,CS,986,6
N3,YEMYIN,20070626,0,24.0N,65.0E,35,CS,988,6
N4,04B,20070628,0,18.5N,87.0E,25,D,988,4
N4,04B,20070628,300,18.5N,87.0E,30,DD,986,5
N4,04B,20070628,600,18.5N,87.0E,30,DD,986,5
N4,04B,20070628,900,19.0N,86.5E,30,DD,986,5
N4,04B,20070628,1200,19.0N,86.0E,30,DD,986,5
N4,04B,20070628,1500,19.0N,86.0E,30,DD,986,5
N4,04B,20070628,1800,19.0N,86.0E,30,DD,986,5
N4,04B,20070628,2100,19.5N,86.0E,30,DD,986,5
N4,04B,20070629,0,19.5N,86.0E,30,DD,986,5
N4,04B,20070629,300,20.0N,86.0E,30,DD,988,5
N4,04B,20070629,600,20.5N,85.5E,30,DD,988,5
N4,04B,20070629,900,20.5N,85.0E,30,DD,988,5
N4,04B,20070629,1200,20.5N,84.5E,30,DD,988,5
N4,04B,20070629,1500,20.5N,84.0E,30,DD,988,5
N4,04B,20070629,1800,20.5N,83.0E,30,DD,988,5
N4,04B,20070629,2100,21.0N,82.0E,30,DD,990,5
N4,04B,20070630,0,21.5N,81.5E,30,DD,990,5
N4,04B,20070630,300,22.0N,81.0E,25,D,992,4
N4,04B,20070630,600,22.0N,81.0E,25,D,992,4
N4,04B,20070630,900,22.5N,81.0E,25,D,992,4
N4,04B,20070630,1200,22.5N,80.5E,25,D,992,4
N5,SIDR,20071111,900,10.0N,92.0E,25,D,1004,4
N5,SIDR,20071111,1200,10.0N,92.0E,25,D,1004,4
N5,SIDR,20071111,1500,10.0N,92.0E,25,D,1004,4
N5,SIDR,20071111,1800,10.5N,91.5E,30,DD,1002,5
N5,SIDR,20071111,2100,10.5N,91.5E,30,DD,1002,5
N5,SIDR,20071112,0,10.5N,91.5E,30,DD,1002,5
N5,SIDR,20071112,300,10.5N,91.0E,35,CS,1002,6
N5,SIDR,20071112,600,11.0N,90.5E,40,CS,998,10
N5,SIDR,20071112,900,11.0N,90.5E,45,CS,996,12
N5,SIDR,20071112,1200,11.5N,90.0E,55,SCS,992,16
N5,SIDR,20071112,1500,11.5N,90.0E,55,SCS,992,16
N5,SIDR,20071112,1800,11.5N,90.0E,65,VSCS,986,20
N5,SIDR,20071112,2100,11.5N,90.0E,80,VSCS,980,29
N5,SIDR,20071113,0,12.0N,89.5E,90,ESCS,968,40
N5,SIDR,20071113,300,12.0N,89.5E,90,ESCS,968,40
N5,SIDR,20071113,600,12.0N,89.5E,90,ESCS,968,40
N5,SIDR,20071113,900,13.0N,89.5E,90,ESCS,964,40
N5,SIDR,20071113,1200,13.0N,89.5E,90,ESCS,964,40
N5,SIDR,20071113,1500,13.0N,89.5E,90,ESCS,964,40
N5,SIDR,20071113,1800,13.5N,89.5E,90,ESCS,964,40
N5,SIDR,20071113,2100,14.0N,89.5E,90,ESCS,964,40
N5,SIDR,20071114,0,14.5N,89.5E,90,ESCS,964,40
N5,SIDR,20071114,300,14.5N,89.5E,90,ESCS,964,40
N5,SIDR,20071114,600,15.0N,89.5E,90,ESCS,964,40
N5,SIDR,20071114,900,15.5N,89.5E,90,ESCS,964,40
N5,SIDR,20071114,1200,16.0N,89.0E,90,ESCS,964,40
N5,SIDR,20071114,1500,16.0N,89.0E,90,ESCS,964,40
N5,SIDR,20071114,1800,16.5N,89.0E,105,ESCS,956,55
N5,SIDR,20071114,2100,17.0N,89.0E,105,ESCS,956,55
N5,SIDR,20071115,0,17.5N,89.0E,105,ESCS,956,55
N5,SIDR,20071115,300,18.0N,89.0E,115,ESCS,944,66
N5,SIDR,20071115,600,19.5N,89.0E,115,ESCS,944,66
N5,SIDR,20071115,900,20.0N,89.0E,115,ESCS,944,66
N5,SIDR,20071115,1200,21.0N,89.0E,115,ESCS,944,66
N5,SIDR,20071115,1500,21.5N,89.5E,115,ESCS,944,66
N5,SIDR,20071115,1800,22.5N,90.5E,80,VSCS,980,30
N5,SIDR,20071115,2100,23.5N,91.0E,45,CS,996,12
N5,SIDR,20071116,0,23.5N,91.0E,35,CS,1000,7
N5,SIDR,20071116,300,24.5N,91.5E,25,D,1002,4
O1,01A,20060113,1200,5.0N,77.0E,25,D,1006,4
O1,01A,20060114,0,5.0N,76.0E,25,D,1006,4
O1,01A,20060114,300,5.0N,75.5E,30,DD,1006,4
O1,01A,20060114,600,7.0N,74.0E,30,DD,1006,4
O1,01A,20060114,900,7.0N,73.5E,30,DD,1004,4
O1,01A,20060114,1200,7.0N,73.0E,25,D,1004,4
O1,01A,20060114,1500,7.0N,72.5E,25,D,1004,4
O1,01A,20060114,1800,7.0N,72.5E,25,D,1004,4
O1,01A,20060114,2100,7.0N,72.0E,25,D,1006,4
O2,MALA,20060425,300,9.5N,90.5E,25,D,996,4
O2,MALA,20060425,600,9.5N,90.5E,25,D,996,4
O2,MALA,20060425,900,9.5N,90.0E,30,DD,996,4
O2,MALA,20060425,1200,10.0N,89.5E,35,CS,996,5
O2,MALA,20060425,1500,10.0N,89.5E,35,CS,996,5
O2,MALA,20060425,1800,10.0N,89.5E,35,CS,996,5
O2,MALA,20060425,2100,10.0N,89.5E,35,CS,996,5
O2,MALA,20060426,0,10.5N,89.0E,45,CS,994,6
O2,MALA,20060426,300,10.5N,89.0E,45,CS,994,6
O2,MALA,20060426,600,11.0N,89.0E,45,CS,994,6
O2,MALA,20060426,900,11.0N,89.5E,45,CS,994,6
O2,MALA,20060426,1200,11.5N,90.0E,45,CS,994,6
O2,MALA,20060426,1500,12.0N,90.5E,45,CS,994,6
O2,MALA,20060426,1800,12.0N,90.5E,45,CS,994,6
O2,MALA,20060426,2100,12.0N,90.5E,45,CS,994,6
O2,MALA,20060427,0,12.0N,90.5E,45,CS,994,6
O2,MALA,20060427,300,12.5N,90.5E,55,SCS,990,8
O2,MALA,20060427,600,12.5N,90.5E,55,SCS,990,10
O2,MALA,20060427,900,12.5N,90.5E,55,SCS,990,10
O2,MALA,20060427,1200,13.0N,90.5E,65,VSCS,984,14
O2,MALA,20060427,1500,13.0N,90.5E,65,VSCS,984,20
O2,MALA,20060427,1800,13.0N,90.5E,65,VSCS,984,22
O2,MALA,20060427,2100,13.5N,90.5E,65,VSCS,984,22
O2,MALA,20060428,0,14.0N,91.0E,65,VSCS,984,22
O2,MALA,20060428,300,14.5N,91.5E,80,VSCS,976,30
O2,MALA,20060428,600,15.0N,92.0E,90,ESCS,964,40
O2,MALA,20060428,900,15.3N,92.3E,100,ESCS,954,52
O2,MALA,20060428,1200,15.5N,92.5E,100,ESCS,954,52
O2,MALA,20060428,1500,16.0N,93.0E,100,ESCS,954,52
O2,MALA,20060428,1800,16.0N,93.0E,100,ESCS,954,52
O2,MALA,20060428,2100,16.5N,93.5E,100,ESCS,954,52
O2,MALA,20060429,0,16.5N,93.5E,100,ESCS,954,52
O2,MALA,20060429,300,17.0N,94.0E,100,ESCS,954,52
O2,MALA,20060429,600,17.5N,94.5E,90,ESCS,966,40
O3,03B,20060702,0,20.0N,89.5E,25,D,990,4
O3,03B,20060702,300,20.5N,89.0E,30,DD,988,5
O3,03B,20060702,600,20.5N,89.0E,30,DD,988,5
O3,03B,20060702,900,20.5N,88.5E,30,DD,988,5
O3,03B,20060702,1200,20.5N,88.0E,30,DD,988,5
O3,03B,20060702,1500,20.5N,87.0E,30,DD,982,5
O3,03B,20060702,1800,20.5N,86.0E,30,DD,982,5
O3,03B,20060702,2100,20.5N,86.0E,30,DD,982,5
O3,03B,20060703,0,20.5N,85.5E,30,DD,982,5
O3,03B,20060703,300,20.5N,85.5E,30,DD,982,5
O3,03B,20060703,600,20.5N,85.5E,30,DD,982,5
O3,03B,20060703,900,21.0N,84.5E,30,DD,982,5
O3,03B,20060703,1200,21.0N,84.0E,30,DD,982,5
O3,03B,20060703,1500,21.0N,83.5E,30,DD,982,5
O3,03B,20060703,1800,21.0N,83.0E,30,DD,982,5
O3,03B,20060703,2100,21.0N,82.5E,30,DD,982,5
O3,03B,20060704,0,21.0N,82.0E,30,DD,982,5
O3,03B,20060704,300,21.5N,81.5E,30,DD,984,5
O3,03B,20060704,600,21.5N,81.0E,30,DD,986,5
O3,03B,20060704,900,21.5N,80.0E,25,D,988,4
O3,03B,20060704,1200,21.5N,79.5E,25,D,990,4
O3,03B,20060704,1500,21.5N,79.0E,25,D,990,4
O3,03B,20060704,1800,21.5N,78.5E,25,D,990,4
O3,03B,20060704,2100,21.5N,78.0E,25,D,990,4
O3,03B,20060705,0,21.5N,78.0E,25,D,990,4
O3,03B,20060705,300,22.0N,77.5E,25,D,990,4
O3,03B,20060705,600,22.0N,77.5E,25,D,990,4
O4,Mukda,20060921,300,23.0N,86.5E,25,D,996,4
O4,Mukda,20060921,600,23.0N,86.5E,25,D,996,4
O4,Mukda,20060921,900,23.0N,86.5E,25,D,996,4
O4,Mukda,20060921,1200,23.0N,86.5E,25,D,996,4
O4,Mukda,20060921,1500,23.0N,86.5E,25,D,996,4
O4,Mukda,20060921,1800,23.0N,86.5E,25,D,996,4
O4,Mukda,20060921,2100,23.0N,86.5E,25,D,996,4
O4,Mukda,20060922,0,23.5N,86.0E,25,D,996,4
O4,Mukda,20060922,300,23.5N,86.0E,25,D,996,4
O4,Mukda,20060922,600,23.5N,86.0E,25,D,996,4
O4,Mukda,20060922,900,23.5N,86.0E,25,D,996,4
O4,Mukda,20060922,1200,23.5N,86.0E,25,D,996,4
O4,Mukda,20060922,1500,23.5N,86.0E,25,D,996,4
O4,Mukda,20060922,1800,23.5N,86.0E,25,D,996,4
O4,Mukda,20060922,2100,23.5N,86.0E,25,D,996,4
O4,Mukda,20060923,0,23.5N,86.0E,25,D,996,4
O4,Mukda,20060923,300,23.5N,85.5E,25,D,996,4
O4,Mukda,20060923,600,23.5N,85.5E,25,D,996,4
O4,Mukda,20060923,900,23.5N,85.5E,25,D,996,4
O4,Mukda,20060923,1200,23.5N,85.5E,25,D,996,4
O4,Mukda,20060923,1500,23.5N,85.5E,25,D,996,4
O4,Mukda,20060923,1800,23.5N,85.5E,25,D,996,4
O4,Mukda,20060923,2100,23.5N,85.5E,25,D,996,4
O4,Mukda,20060924,0,23.5N,85.5E,25,D,996,4
O5,OGNI,20061029,0,14.0N,80.5E,25,D,1002,4
